timestamps,TP9,AF7,AF8,TP10,Marker0
2.110,-26.367,-39.062,-22.461,-11.230,0
2.114,-49.805,-30.273,-24.902,-32.227,0
2.118,-40.039,-32.715,-14.160,-20.020,0
2.122,-23.926,-35.645,-9.766,-7.324,0
2.126,-29.785,-32.715,-24.902,-23.438,0
2.138,-31.250,-29.297,-31.250,-26.855,0
2.142,-26.367,-39.062,-33.203,-16.602,0
2.146,-23.926,-42.969,-34.180,-10.742,0
2.150,-20.508,-40.527,-30.273,-8.789,NaN
2.154,-18.066,-38.574,-31.738,-5.371,0
2.158,-33.691,-25.879,-50.781,-9.277,0
2.161,-29.785,-23.438,-49.316,-13.672,0
2.165,-24.414,-18.066,-29.785,-14.160,0
2.169,-25.879,-15.137,-21.484,-19.531,NaN
2.173,-31.738,-21.973,-18.066,-19.043,0
2.177,-41.992,-24.902,-25.391,-13.672,NaN
2.181,-29.785,-21.484,-30.273,-14.160,0
2.176,-18.066,-30.273,-22.949,-13.184,0
2.180,-27.832,-26.367,-23.438,-20.508,NaN
2.184,-26.855,-12.207,-27.832,-21.484,NaN
2.188,-20.996,-21.484,-32.227,-21.484,0
2.192,-23.926,-22.949,-34.668,-24.902,0
2.196,-27.832,-13.184,-43.457,-13.672,NaN
2.199,-37.109,-12.207,-42.969,-6.348,0
2.203,-32.715,-13.672,-22.949,3.418,0
2.207,-18.066,-13.184,-12.207,9.277,NaN
2.211,-15.137,-16.113,-3.906,9.277,0
2.215,-18.066,-19.531,-2.441,19.531,0
2.219,-14.648,-16.602,-17.578,17.090,0
2.231,-16.113,-17.090,-27.832,-2.930,0
2.235,-27.344,-16.113,-24.414,-5.859,0
2.239,-32.715,-14.648,-23.926,-5.371,0
2.243,-25.391,-23.926,-35.156,-10.742,NaN
2.247,-20.508,-21.484,-41.992,-2.930,0
2.251,-25.391,-5.371,-31.738,-10.254,0
2.254,-26.367,2.441,-16.113,-20.020,0
2.258,-23.438,-16.113,-16.113,-8.789,0
2.262,-24.414,-24.902,-28.320,-11.230,0
2.266,-27.832,-8.301,-37.109,-30.762,NaN
2.270,-30.762,-2.930,-38.086,-33.203,NaN
2.274,-33.203,-5.859,-33.203,-20.020,NaN
2.269,-28.320,-3.418,-33.691,-17.090,0
2.273,-19.043,-1.465,-33.203,-27.344,0
2.277,-10.742,-9.277,-31.250,-25.879,0
2.281,-15.625,-16.113,-36.621,-20.020,0
2.285,-32.227,-25.879,-37.109,-21.484,NaN
2.289,-41.504,-17.578,-28.809,-22.949,0
2.292,-38.574,-6.836,-28.320,-25.879,0
2.296,-34.180,-25.391,-35.645,-26.855,0
2.300,-24.902,-18.066,-51.758,-21.484,0
2.304,-6.836,-7.324,-58.105,-2.930,NaN
2.308,-4.395,-19.531,-38.086,11.230,0
2.312,-30.273,-18.066,-27.344,-15.137,0
2.326,-35.156,-7.812,-22.461,-29.785,0
2.330,-21.973,-9.277,-20.020,-17.578,0
2.334,-20.508,-21.484,-28.320,-6.836,0
2.338,-27.344,-27.832,-38.574,-12.207,NaN
2.342,-30.273,-32.227,-33.691,-22.461,0
2.346,-29.297,-42.480,-21.484,-23.926,0
2.349,-44.922,-45.410,-20.020,-31.250,0
2.353,-55.176,-41.992,-12.695,-29.297,0
2.357,-47.852,-40.039,-2.441,-23.438,NaN
2.361,-45.410,-44.434,-10.742,-23.926,0
2.365,-44.922,-46.875,-24.902,-23.438,0
2.369,-41.504,-42.480,-20.996,-26.367,0
2.363,-43.457,-46.387,-14.160,-27.832,NaN
2.367,-44.434,-59.570,-5.859,-24.902,NaN
2.371,-34.180,-59.082,-11.719,-19.531,NaN
2.375,-39.551,-44.434,-18.555,-20.020,0
2.379,-48.340,-31.738,-18.555,-19.043,0
2.383,-50.293,-25.391,-32.227,-19.043,0
2.386,-55.664,-25.879,-35.645,-25.879,NaN
2.390,-53.223,-27.832,-23.438,-30.273,0
2.394,-41.504,-40.039,-15.625,-25.879,NaN
2.398,-38.086,-50.293,-20.020,-13.672,0
2.402,-45.410,-37.598,-25.391,1.953,0
2.406,-42.480,-32.227,-23.438,1.465,0
2.419,-31.738,-38.086,-22.461,-15.625,0
2.423,-22.461,-32.227,-13.672,-21.484,0
2.427,-26.855,-34.180,-8.301,-22.949,0
2.431,-30.273,-34.180,-16.602,-23.438,0
2.435,-23.926,-24.902,-22.949,-23.926,0
2.439,-23.926,-30.762,-27.832,-27.344,0
2.442,-25.879,-35.156,-38.086,-28.320,NaN
2.446,-22.949,-36.133,-36.133,-15.625,0
2.450,-19.043,-42.480,-26.367,-13.672,0
2.454,-22.461,-36.133,-26.367,-19.531,0
2.458,-25.879,-32.715,-31.250,-20.996,NaN
2.462,-24.414,-42.969,-29.297,-25.879,NaN
2.456,-27.344,-46.875,-19.531,-21.484,NaN
2.460,-31.250,-42.480,-13.184,-15.625,0
2.464,-21.484,-37.109,-10.742,-24.414,0
2.468,-15.137,-43.457,-17.578,-19.043,NaN
2.472,-16.602,-36.621,-25.879,-5.371,0
2.476,-20.020,-25.391,-26.855,-12.207,0
2.479,-17.090,-32.227,-20.020,-6.348,0
2.483,-14.160,-36.621,-16.113,-4.883,0
2.487,-22.949,-42.969,-24.902,-13.672,NaN
2.491,-20.996,-51.270,-29.297,-8.789,0
2.495,-19.043,-42.969,-21.973,-2.441,NaN
2.499,-26.367,-38.086,-18.066,-1.953,0
2.495,-25.391,-45.410,-14.648,-11.230,0
2.499,-26.367,-52.246,-23.438,-16.602,NaN
2.503,-33.691,-43.945,-25.391,-14.648,NaN
2.507,-35.156,-36.621,-13.184,-16.113,0
2.511,-33.203,-44.434,-22.461,-15.625,0
2.515,-32.715,-48.828,-40.527,-11.719,0
2.518,-28.320,-41.992,-39.551,-12.207,0
2.522,-29.297,-40.039,-29.785,0.000,0
2.526,-39.551,-43.945,-20.020,2.441,NaN
2.530,-39.551,-42.480,-4.883,0.000,0
2.534,-29.297,-42.480,-5.371,10.254,0
2.538,-24.902,-42.969,-16.602,6.836,0
2.552,-29.785,-41.992,-14.160,1.953,0
2.556,-35.645,-51.758,-20.508,-7.324,0
2.560,-38.086,-51.758,-31.250,-13.184,NaN
2.564,-37.109,-31.738,-32.227,-17.578,0
2.568,-40.039,-31.250,-22.461,-16.113,0
2.572,-40.039,-29.785,-8.789,-17.090,NaN
2.575,-35.645,-27.832,-5.859,-26.367,0
2.579,-30.762,-37.109,-13.672,-21.973,0
2.583,-24.902,-38.574,-21.973,-20.996,NaN
2.587,-23.926,-41.016,-16.602,-24.902,0
2.591,-28.320,-48.340,-7.812,-11.719,0
2.595,-26.367,-37.598,-7.812,-25.391,0
2.606,-15.137,-24.414,-28.809,-24.414,0
2.610,-10.742,-41.992,-34.180,0.977,NaN
2.614,-36.621,-43.457,-24.414,-14.160,0
2.618,-41.016,-23.926,-17.578,-20.996,0
2.622,-34.668,-21.973,-4.883,-14.648,0
2.626,-30.762,-33.691,0.000,-9.277,0
2.629,-28.320,-46.875,0.977,-0.977,NaN
2.633,-39.062,-41.016,-0.488,3.906,0
2.637,-37.598,-42.480,-7.812,15.137,0
2.641,-39.551,-49.805,-16.113,13.184,0
2.645,-30.273,-29.785,-16.602,2.441,0
2.649,-12.695,-20.996,-14.160,0.488,0
2.644,-26.855,-25.391,-11.719,-7.812,NaN
2.648,-39.551,-25.391,-17.090,-17.578,NaN
2.652,-32.715,-23.438,-16.113,-19.531,NaN
2.656,-29.297,-26.855,-14.160,-19.531,0
2.660,-32.227,-38.086,-22.461,-20.996,0
2.664,-36.133,-35.645,-25.391,-26.855,0
2.667,-36.133,-24.902,-33.203,-20.508,NaN
2.671,-29.297,-29.785,-26.855,-12.207,0
2.675,-28.320,-38.086,-11.719,-16.113,0
2.679,-31.738,-41.504,-17.578,-22.949,0
2.683,-32.715,-40.527,-14.648,-19.531,0
2.687,-35.156,-28.809,-12.207,-20.020,0
2.700,-34.180,-16.113,-13.184,-28.809,0
2.704,-32.227,-14.160,-17.578,-21.484,0
2.708,-37.109,-23.438,-25.391,-18.555,0
2.712,-31.738,-25.879,-22.461,-31.250,0
2.716,-28.809,-28.320,-19.043,-31.250,0
2.720,-36.133,-20.508,-27.344,-31.738,NaN
2.723,-36.133,-15.137,-32.715,-33.691,0
2.727,-40.527,-16.602,-27.832,-22.949,0
2.731,-40.527,-15.625,-21.484,-18.066,0
2.735,-34.668,-21.484,-14.648,-21.484,NaN
2.739,-23.926,-37.109,-8.789,-5.371,NaN
2.743,-12.695,-40.039,-19.043,2.930,NaN
2.738,-30.762,-18.555,-19.043,-15.625,0
2.742,-44.434,-6.836,-2.441,-30.273,0
2.746,-33.691,-2.441,-6.348,-30.762,0
2.750,-28.320,3.906,-18.555,-30.273,NaN
2.754,-25.391,4.395,-27.832,-34.668,0
2.758,-20.020,-3.418,-36.133,-31.250,0
2.761,-10.742,0.977,-40.527,-29.785,NaN
2.765,-14.648,2.441,-36.621,-33.691,0
2.769,-24.414,2.441,-40.039,-35.645,0
2.773,-13.672,9.277,-42.969,-29.297,NaN
2.777,-18.555,2.930,-41.992,-23.926,0
2.781,-16.113,10.254,-40.527,-27.832,0
2.794,-6.836,20.020,-41.504,-28.320,0
2.798,-9.766,13.184,-41.016,-23.926,0
2.802,-17.578,11.719,-36.621,-21.973,0
2.806,-15.137,17.578,-29.297,-24.414,0
2.810,-5.859,17.578,-35.645,-28.809,NaN
2.814,-4.395,-0.977,-45.410,-24.902,0
2.817,0.977,7.324,-44.922,-29.785,0
2.821,1.465,26.855,-38.574,-30.762,0
2.825,-11.719,26.367,-30.273,-23.438,0
2.829,-20.508,16.602,-23.438,-26.855,NaN
2.833,-22.461,18.066,-22.949,-26.855,NaN
2.837,-21.484,28.320,-27.832,-27.344,NaN
2.831,-16.113,27.344,-26.367,-25.879,0
2.835,-6.836,22.949,-27.344,-19.531,0
2.839,-6.348,11.230,-24.414,-19.043,0
2.843,-9.277,5.859,-24.414,-24.902,NaN
2.847,-16.113,9.277,-34.180,-28.809,0
2.851,-18.066,13.184,-27.832,-20.996,0
2.854,-14.160,19.043,-22.461,-21.484,0
2.858,-20.020,15.625,-30.273,-30.273,0
2.862,-20.020,10.742,-38.086,-30.762,NaN
2.866,-21.484,15.137,-41.992,-28.809,0
2.870,-22.949,16.113,-34.668,-17.578,0
2.874,-18.555,25.391,-35.156,-18.066,0
2.888,-21.973,35.645,-26.855,-33.203,0
2.892,-20.020,27.344,-21.484,-27.344,NaN
2.896,-24.414,11.719,-40.039,-22.461,0
2.900,-36.133,-3.906,-35.156,-22.949,0
2.904,-35.645,3.418,-19.531,-20.508,0
2.908,-33.691,23.438,-29.785,-25.391,0
2.911,-35.156,25.879,-42.480,-20.020,0
2.915,-29.297,2.441,-35.645,-18.066,NaN
2.919,-26.855,1.953,-21.973,-21.973,0
2.923,-28.809,24.902,-23.438,-26.855,0
2.927,-37.109,25.879,-29.297,-37.109,0
2.931,-46.875,26.367,-23.438,-31.738,0
2.944,-44.922,28.809,-17.090,-36.133,0
2.948,-35.156,26.367,-28.809,-49.805,0
2.952,-27.344,13.184,-41.504,-45.410,NaN
2.956,-33.691,11.230,-43.457,-47.363,0
2.960,-50.293,22.461,-45.898,-47.363,NaN
2.964,-48.340,23.438,-36.621,-47.363,0
2.967,-33.203,10.742,-18.555,-52.246,NaN
2.971,-37.598,2.930,-20.020,-48.828,0
2.975,-35.156,7.324,-27.832,-40.039,0
2.979,-28.809,21.484,-26.855,-45.898,NaN
2.983,-36.133,16.113,-27.344,-41.992,NaN
2.987,-35.645,11.719,-30.273,-42.480,NaN
2.982,-31.250,15.625,-22.461,-50.293,0
2.986,-36.621,-0.977,-19.531,-44.434,0
2.990,-26.855,0.977,-27.344,-54.199,0
2.994,-26.367,10.254,-41.504,-68.848,0
2.998,-41.504,-18.555,-50.293,-68.359,NaN
3.002,-33.203,-17.090,-50.781,-61.523,0
3.005,-41.016,16.602,-45.898,-64.453,0
3.009,-44.434,19.043,-34.180,-49.316,0
3.013,-36.133,12.207,-37.109,-33.691,0
3.017,-16.602,15.137,-42.480,-24.414,NaN
3.021,-1.465,1.953,-32.715,-12.695,NaN
3.025,-30.762,-12.695,-26.367,-23.926,NaN
3.019,-55.664,-1.465,-32.715,-45.410,0
3.023,-53.223,4.395,-48.828,-51.270,0
3.027,-45.410,-4.883,-45.898,-42.969,0
3.031,-46.875,-13.184,-25.879,-46.387,NaN
3.035,-53.711,-16.113,-18.066,-48.340,0
3.039,-54.688,-31.250,-24.902,-38.574,0
3.042,-56.152,-33.691,-36.621,-42.480,0
3.046,-58.594,-32.715,-32.227,-60.059,0
3.050,-65.918,-46.875,-23.438,-72.754,0
3.054,-66.406,-51.270,-23.438,-89.844,NaN
3.058,-61.523,-51.758,-13.184,-101.074,0
3.062,-70.312,-46.387,-12.207,-108.398,0
3.076,-60.059,-44.434,-20.508,-104.004,0
3.080,-45.410,-49.805,-8.789,-90.332,0
3.084,-48.340,-41.016,-9.766,-93.262,0
3.088,-64.941,-36.133,-24.414,-107.422,NaN
3.092,-62.988,-37.598,-25.879,-102.051,0
3.096,-47.852,-22.949,-24.902,-91.309,0
3.099,-52.246,-26.855,-31.738,-95.215,0
3.103,-58.105,-35.645,-30.273,-92.773,0
3.107,-56.641,-33.203,-24.414,-90.820,0
3.111,-49.805,-27.344,-27.344,-86.914,NaN
3.115,-49.316,-12.695,-27.832,-74.219,NaN
3.119,-35.645,-17.090,-20.020,-78.125,0
3.113,-21.973,-36.621,-13.184,-84.961,0
3.117,-22.461,-22.949,-21.484,-83.008,NaN
3.121,-16.113,-4.883,-32.227,-85.449,NaN
3.125,-12.695,-3.906,-29.785,-89.844,0
3.129,-17.578,-2.441,-30.762,-78.125,0
3.133,-19.531,-5.371,-28.320,-63.965,0
3.136,-14.648,-4.883,-24.414,-63.477,NaN
3.140,-22.949,-6.836,-32.227,-61.035,0
3.144,-29.785,-20.996,-22.461,-63.477,0
3.148,-34.668,-29.785,-12.207,-61.523,NaN
3.152,-40.039,-32.227,-14.160,-48.828,0
3.156,-35.156,-24.414,-25.879,-57.617,0
3.169,-29.297,-4.395,-38.086,-72.754,0
3.173,-28.320,4.883,-17.578,-74.219,0
3.177,-34.180,1.465,-3.418,-71.289,0
3.181,-26.855,-8.789,-29.297,-67.871,0
3.185,-25.391,-8.789,-41.504,-64.453,0
3.189,-26.855,-13.184,-34.668,-70.801,0
3.192,-20.996,-12.695,-24.414,-81.543,NaN
3.196,-29.785,-1.953,-15.137,-65.918,0
3.200,-28.320,-9.766,-27.832,-55.176,0
3.204,-26.855,-11.719,-33.203,-68.359,0
3.208,-30.273,-10.742,-28.320,-71.777,0
3.212,-22.949,-15.625,-45.410,-66.406,NaN
3.208,-22.461,-17.090,-49.316,-63.477,NaN
3.212,-22.949,-8.301,-34.668,-66.406,NaN
3.216,-29.297,-14.160,-33.691,-66.895,0
3.220,-41.016,-23.926,-43.945,-58.594,0
3.224,-41.504,2.930,-41.992,-52.246,0
3.228,-39.062,6.348,-29.785,-48.340,0
3.231,-31.250,-8.789,-28.320,-42.969,0
3.235,-27.344,-0.488,-35.645,-32.227,NaN
3.239,-25.391,7.324,-33.691,-24.902,0
3.243,-22.461,0.488,-36.133,-24.414,0
3.247,-26.367,-6.348,-45.898,-16.602,0
3.251,-35.156,-12.695,-38.574,-22.949,0
3.263,-38.574,-16.113,-23.438,-33.203,0
3.267,-31.738,-11.230,-24.414,-30.273,0
3.271,-33.691,-14.160,-40.039,-28.320,0
3.275,-38.574,-10.254,-47.852,-38.086,NaN
3.279,-27.832,4.395,-38.086,-43.945,0
3.283,-20.996,8.301,-33.691,-35.645,0
3.286,-29.297,9.766,-29.297,-41.504,0
3.290,-32.715,4.883,-20.020,-46.387,0
3.294,-24.902,-10.254,-31.250,-34.668,0
3.298,-20.996,-4.883,-42.969,-28.320,NaN
3.302,-26.855,-2.930,-38.574,-27.344,0
3.306,-32.227,-6.836,-36.133,-21.484,0
3.300,-29.785,-12.695,-40.527,-26.855,NaN
3.304,-18.066,-11.719,-35.156,-20.996,NaN
3.308,-16.113,2.930,-32.715,-10.742,NaN
3.312,-29.297,0.488,-26.855,-25.391,0
3.316,-28.809,-1.953,-16.602,-27.832,0
3.320,-27.344,-11.230,-18.555,-14.648,0
3.323,-31.738,-11.230,-20.508,-11.719,NaN
3.327,-28.809,0.000,-20.020,-16.113,0
3.331,-27.832,-1.465,-14.648,-17.090,0
3.335,-18.066,-16.113,-15.137,-5.371,0
3.339,-12.695,-18.066,-23.926,-1.465,0
3.343,-33.691,-7.812,-32.227,-23.438,0
3.357,-53.223,-2.441,-29.785,-34.668,0
3.361,-38.086,-5.859,-19.043,-22.949,NaN
3.365,-31.250,-13.672,-25.391,-25.391,0
3.369,-31.250,-21.973,-38.086,-31.738,0
3.373,-26.855,-14.160,-37.598,-32.227,0
3.377,-37.598,-10.742,-32.715,-44.434,0
3.380,-32.715,-16.602,-26.855,-42.480,NaN
3.384,-18.555,-28.809,-26.855,-33.203,0
3.388,-19.043,-20.020,-36.133,-31.250,0
3.392,-23.438,9.277,-43.457,-34.668,0
3.396,-25.391,12.207,-48.828,-36.621,0
3.400,-31.250,6.348,-48.340,-43.457,NaN
3.394,-33.691,12.695,-45.410,-39.062,NaN
3.398,-26.367,6.348,-56.152,-23.926,NaN
3.402,-20.508,-13.184,-60.547,-25.879,0
3.406,-9.766,-7.324,-47.363,-18.555,0
3.410,-11.719,8.789,-36.621,-17.090,0
3.414,-25.879,3.906,-35.156,-24.902,NaN
3.417,-19.531,-4.395,-44.922,-15.625,0
3.421,-13.672,0.488,-43.457,-15.625,0
3.425,-19.531,2.441,-36.621,-14.160,0
3.429,-20.508,-21.484,-36.133,-17.578,0
3.433,-26.367,-29.297,-34.180,-31.738,NaN
3.437,-28.809,6.348,-35.645,-28.320,0
3.451,-22.949,24.902,-32.227,-21.973,0
3.455,-25.391,17.578,-29.297,-26.367,0
3.459,-29.297,9.277,-25.391,-22.949,0
3.463,-30.762,3.906,-23.438,-12.695,0
3.467,-32.715,0.000,-25.391,-10.742,NaN
3.471,-29.297,-6.836,-30.762,-21.484,0
3.474,-25.391,-2.930,-38.574,-31.738,0
3.478,-20.996,0.977,-36.133,-12.695,0
3.482,-26.367,-2.441,-31.738,-14.648,0
3.486,-32.715,-0.977,-27.832,-36.621,NaN
3.490,-24.902,1.953,-26.367,-35.156,NaN
3.494,-21.973,0.977,-27.344,-27.344,NaN
3.488,-19.531,-9.766,-28.320,-20.508,0
3.492,-17.090,-14.160,-37.598,-20.996,0
3.496,-8.789,-16.113,-46.875,-26.367,0
3.500,-0.977,-23.926,-47.363,-23.438,NaN
3.504,-7.324,-11.230,-33.203,-16.602,0
3.508,-15.625,0.488,-21.973,-19.043,0
3.511,-10.742,0.977,-24.902,-27.832,0
3.515,-13.184,11.230,-24.414,-36.621,NaN
3.519,-27.344,17.090,-27.344,-38.086,0
3.523,-24.414,7.324,-29.297,-39.551,0
3.527,-13.184,4.883,-23.926,-30.273,NaN
3.531,-15.625,5.859,-30.273,-27.344,0
3.545,-13.184,-2.441,-44.922,-32.715,0
3.549,-5.859,-17.578,-41.016,-25.391,0
3.553,-9.766,-11.230,-32.715,-25.391,0
3.557,-15.137,5.371,-36.133,-38.574,NaN
3.561,-18.066,1.953,-38.574,-40.527,0
3.565,-15.625,1.465,-35.645,-34.180,0
3.568,-15.137,2.441,-30.762,-42.480,0
3.572,-24.414,-7.324,-27.832,-41.016,0
3.576,-14.648,-14.648,-28.320,-22.461,NaN
3.580,-12.207,-20.508,-36.621,-27.344,0
3.584,-24.902,-14.648,-44.922,-34.668,0
3.588,-18.555,1.465,-43.457,-30.273,NaN
3.581,-18.555,-4.883,-34.668,-27.344,NaN
3.585,-23.438,-20.508,-30.273,-21.484,NaN
3.589,-17.090,-11.719,-38.086,-17.578,0
3.593,-14.648,2.441,-36.621,-9.277,0
3.597,-16.602,-0.488,-26.367,-6.348,0
3.601,-19.531,-13.672,-27.344,-8.301,NaN
3.604,-24.414,-11.719,-36.621,-7.324,0
3.608,-21.484,-6.348,-42.969,-6.348,0
3.612,-11.719,-12.695,-31.250,-6.836,0
3.616,-14.648,-16.602,-21.973,-11.230,0
3.620,-26.855,-16.602,-20.508,-11.719,0
3.624,-28.809,-29.297,-25.391,-21.973,0
3.638,-30.273,-33.691,-35.645,-21.973,0
3.642,-41.016,-20.508,-40.527,-27.344,0
3.646,-45.410,4.395,-39.551,-44.434,0
3.650,-38.086,4.883,-30.762,-37.598,0
3.654,-33.203,-0.977,-24.902,-29.785,0
3.658,-30.273,8.789,-26.367,-33.691,0
3.661,-21.973,6.836,-22.949,-34.180,NaN
3.665,-22.461,-2.441,-19.043,-31.250,0
3.669,-27.832,-11.719,-22.461,-37.598,0
3.673,-33.203,-12.207,-35.156,-44.434,0
3.677,-30.762,-14.160,-44.922,-47.363,NaN
3.681,-30.762,-21.484,-51.758,-48.828,NaN
3.677,-31.250,-15.625,-48.340,-43.457,NaN
3.681,-39.551,-10.742,-35.645,-46.387,0
3.685,-46.875,-22.461,-21.484,-50.293,0
3.689,-35.645,-21.484,-16.602,-46.875,0
3.693,-26.855,-7.324,-20.020,-50.293,NaN
3.697,-30.273,-9.277,-20.020,-44.922,0
3.700,-24.902,-11.230,-25.391,-28.320,NaN
3.704,-32.227,-10.254,-39.062,-36.621,0
3.708,-43.457,-5.371,-39.551,-54.688,0
3.712,-31.250,-4.395,-23.926,-35.156,NaN
3.716,-24.902,-11.719,-22.949,-21.973,0
3.720,-19.531,-23.926,-29.785,-31.250,0
3.731,-21.973,-16.113,-42.480,-35.156,0
3.735,-38.574,-7.812,-52.246,-45.898,0
3.739,-35.645,-13.184,-48.828,-44.922,0
3.743,-37.109,-16.602,-53.711,-34.668,0
3.747,-38.574,-15.137,-47.852,-38.574,NaN
3.751,-32.715,-12.695,-31.250,-46.875,0
3.754,-33.203,-13.184,-30.762,-48.340,0
3.758,-30.273,-5.859,-30.273,-42.969,0
3.762,-30.762,-6.836,-28.809,-43.945,NaN
3.766,-30.762,-4.883,-30.762,-56.641,0
3.770,-26.855,-3.418,-40.527,-54.688,0
3.774,-30.762,-7.324,-51.270,-54.688,0
3.769,-25.879,-8.301,-40.039,-54.688,NaN
3.773,-20.996,-10.742,-37.109,-48.340,NaN
3.777,-31.738,2.441,-43.945,-56.152,NaN
3.781,-37.109,8.301,-43.457,-62.988,0
3.785,-36.621,3.906,-41.504,-56.641,0
3.789,-33.203,7.324,-40.527,-52.734,0
3.792,-29.297,8.789,-37.598,-58.105,NaN
3.796,-38.574,10.742,-24.902,-47.852,0
3.800,-41.504,0.488,-23.438,-31.250,0
3.804,-28.809,-5.859,-32.227,-30.762,0
3.808,-27.344,-0.488,-35.645,-25.391,0
3.812,-26.855,-10.742,-32.227,-29.297,0
3.825,-24.414,-11.230,-25.879,-31.738,0
3.829,-35.645,-7.812,-23.926,-34.180,0
3.833,-31.250,-2.441,-28.809,-42.480,0
3.837,-25.879,1.953,-31.250,-36.133,NaN
3.841,-31.738,-6.348,-22.461,-36.621,0
3.845,-23.926,-9.766,-23.926,-34.180,0
3.848,-19.531,-12.207,-28.809,-19.531,0
3.852,-17.090,-16.602,-25.879,-23.438,NaN
3.856,-21.484,-2.441,-29.297,-32.715,0
3.860,-27.344,7.324,-35.645,-30.762,0
3.864,-30.762,5.859,-33.691,-29.785,0
3.868,-34.180,-0.977,-24.902,-32.715,NaN
3.863,-34.180,-17.090,-20.508,-29.297,NaN
3.867,-32.715,-7.324,-22.949,-31.250,NaN
3.871,-30.762,2.930,-35.645,-38.086,0
3.875,-33.691,0.488,-36.621,-35.645,0
3.879,-32.715,4.395,-24.414,-30.273,NaN
3.883,-35.156,5.859,-36.133,-34.180,0
3.886,-35.645,2.930,-39.551,-34.668,NaN
3.890,-35.645,-8.301,-29.297,-35.645,0
3.894,-41.992,-9.766,-26.855,-36.621,0
3.898,-44.434,-2.930,-29.785,-28.809,0
3.902,-43.945,2.441,-34.668,-13.672,0
3.906,-39.551,4.395,-39.551,-14.648,NaN
3.902,-36.133,-0.488,-33.691,-29.297,NaN
3.906,-33.691,-9.766,-20.508,-30.273,NaN
3.910,-29.785,-8.789,-22.949,-22.949,0
3.914,-30.762,2.441,-32.227,-26.855,0
3.918,-28.809,3.418,-39.551,-39.062,0
3.922,-21.973,-12.207,-38.086,-27.832,NaN
3.925,-19.043,-17.090,-24.902,-20.996,0
3.929,-12.207,-2.930,-24.414,-9.277,0
3.933,-5.859,-1.953,-39.062,-15.625,NaN
3.937,-13.184,-15.137,-38.574,-37.598,0
3.941,-20.996,-11.719,-29.297,-30.762,0
3.945,-14.160,-0.977,-41.016,-19.531,0
3.956,9.277,-8.301,-43.457,2.441,0
3.960,5.371,-17.578,-22.461,-3.418,0
3.964,-22.949,-16.602,-17.090,-25.391,0
3.968,-20.020,-1.953,-28.320,-23.438,NaN
3.972,-11.230,0.000,-22.949,-27.344,0
3.976,-20.996,-11.719,-15.137,-23.438,0
3.979,-39.551,-22.461,-15.137,-24.414,0
3.983,-50.293,-28.809,-18.066,-26.855,0
3.987,-50.781,-32.227,-19.043,-17.090,NaN
3.991,-43.945,-37.109,-4.883,-14.648,0
3.995,-47.363,-33.691,-4.883,-16.602,0
3.999,-51.758,-30.762,-13.184,-18.066,0
4.015,-59.570,-44.922,-9.277,-25.391,0
4.019,-57.129,-52.246,-4.883,-25.879,0
4.023,-45.410,-40.527,-11.719,-30.273,NaN
4.027,-45.898,-37.598,-4.395,-27.344,0
4.031,-29.297,-34.180,10.742,-6.348,0
4.035,-17.578,-25.391,2.441,-7.324,0
4.038,-33.691,-25.879,-4.395,-23.926,0
4.042,-45.898,-22.949,-3.906,-28.320,NaN
4.046,-53.223,-17.090,-13.672,-28.809,0
4.050,-62.500,-25.391,-16.113,-22.461,NaN
4.054,-58.105,-29.297,-18.066,-15.137,0
4.058,-51.270,-20.508,-24.902,-17.578,NaN
4.050,-50.781,-10.254,-14.648,-16.113,0
4.054,-45.898,-16.113,-1.953,-18.555,NaN
4.058,-33.203,-29.785,-9.277,-17.090,NaN
4.062,-29.785,-28.809,-4.395,-22.461,0
4.066,-32.227,-12.207,1.953,-33.691,0
4.070,-19.531,9.766,-6.348,-39.062,0
4.073,-15.625,17.090,-15.137,-50.781,0
4.077,-25.879,14.648,-17.090,-51.758,NaN
4.081,-38.574,8.301,-20.020,-38.086,0
4.085,-40.039,2.930,-26.367,-33.203,NaN
4.089,-30.762,4.883,-29.297,-20.996,NaN
4.093,-35.156,13.184,-23.926,-17.578,0
4.089,-38.574,0.488,-37.109,-25.391,0
4.093,-29.297,-14.648,-51.270,-25.391,NaN
4.097,-20.996,-4.395,-13.672,-28.320,NaN
4.101,-29.785,1.465,13.672,-40.527,0
4.105,-34.668,5.371,9.766,-36.133,0
4.109,-20.020,12.207,-0.977,-21.973,0
4.112,-22.949,10.742,-12.695,-27.344,NaN
4.116,-29.297,0.000,-31.738,-26.855,0
4.120,-28.320,-5.859,-32.227,-25.391,0
4.124,-29.297,5.859,-12.695,-32.715,0
4.128,-24.902,18.066,-11.719,-20.996,0
4.132,-22.461,12.207,-20.020,-21.973,0
4.145,-30.762,7.812,-27.832,-36.621,0
4.149,-40.527,-0.977,-15.625,-32.715,0
4.153,-39.551,-8.301,-14.648,-31.250,0
4.157,-42.969,-5.859,-33.691,-35.156,NaN
4.161,-46.387,-0.488,-37.109,-35.156,0
4.165,-41.016,4.395,-26.367,-32.715,0
4.168,-31.738,2.441,-8.789,-37.109,0
4.172,-33.691,-2.441,-6.348,-40.527,NaN
4.176,-40.527,-5.859,-20.508,-41.016,0
4.180,-37.109,-1.465,-24.414,-38.574,0
4.184,-48.828,4.395,-21.973,-19.531,0
4.188,-51.758,0.000,-25.391,-12.695,0
