timestamps,TP9,AF7,AF8,TP10,Marker0
34.274,-26.367,-26.855,-31.250,-30.273,0
34.278,-34.668,-22.949,-18.066,-35.156,0
34.282,-36.133,-35.645,-8.789,-38.574,NaN
34.285,-17.578,-31.250,-11.230,-20.020,0
34.289,-4.395,-13.672,-9.277,-8.301,0
34.293,-1.465,-10.742,-16.602,-5.859,0
34.297,-23.438,-19.043,-35.645,-26.367,0
34.301,-49.805,-31.738,-35.645,-53.223,0
34.305,-47.363,-26.367,-23.438,-52.734,NaN
34.305,-33.203,-15.137,-23.438,-44.922,NaN
34.309,-33.203,-25.879,-22.949,-35.156,0
34.313,-43.457,-36.133,-26.855,-34.180,0
34.317,-34.668,-46.387,-8.301,-34.180,NaN
34.321,-28.809,-46.875,1.465,-34.668,0
34.325,-35.156,-14.648,-34.180,-35.156,0
34.328,-41.504,-23.926,-58.594,-43.457,0
34.332,-32.715,-31.250,-28.320,-43.945,NaN
34.336,-24.414,-22.461,-9.766,-27.344,0
34.340,-22.949,-17.578,-11.230,-22.461,NaN
34.344,-33.203,-5.859,-26.367,-43.945,0
34.348,-47.852,-14.160,-51.758,-54.199,NaN
34.350,-39.551,-11.719,-28.809,-43.945,0
34.354,-31.250,-12.695,-4.395,-37.598,0
34.358,-40.039,-52.246,-44.922,-51.270,NaN
34.362,-19.531,-59.570,-69.336,-31.250,0
34.366,0.488,-30.273,-40.039,-2.441,0
34.370,-24.414,-8.301,-25.879,-25.879,NaN
34.373,-47.363,6.836,-30.273,-44.434,0
34.377,-48.340,-11.230,-20.996,-43.945,0
34.381,-50.781,-41.992,1.465,-37.598,0
34.385,-57.617,-54.199,-12.695,-41.016,0
34.389,-52.246,-43.945,-12.695,-31.250,NaN
34.393,-46.875,-39.062,5.371,-16.113,0
34.395,-42.969,-33.203,-5.371,-20.508,0
34.399,-36.621,-38.574,-28.809,-24.414,0
34.403,-51.758,-58.105,-36.133,-35.156,NaN
34.407,-57.617,-50.293,-20.996,-33.203,0
34.411,-45.898,-35.156,-22.949,-23.438,0
34.415,-29.297,-35.645,-26.855,-17.578,0
34.418,-23.926,-42.969,-26.855,-19.531,0
34.422,-38.574,-57.617,-43.945,-28.320,0
34.426,-32.227,-40.527,-39.062,-24.902,NaN
34.430,-34.180,-16.113,-19.531,-28.809,0
34.434,-25.391,-18.066,-9.277,-17.578,0
34.438,-7.324,-10.254,5.371,-1.953,0
34.441,-25.391,-20.508,5.859,-17.578,NaN
34.445,-32.715,-28.809,-11.719,-21.484,0
34.449,-31.738,-34.180,-31.250,-21.973,0
34.453,-28.320,-50.781,-32.227,-16.602,0
34.457,-28.320,-41.504,-38.574,-19.531,0
34.461,-41.016,-25.879,-36.621,-36.621,NaN
34.464,-49.316,-39.551,-36.133,-36.133,0
34.468,-45.898,-52.246,-34.668,-27.832,0
34.472,-36.621,-33.691,-8.301,-29.785,0
34.476,-32.227,-25.391,0.488,-37.598,0
34.480,-33.691,-29.785,-5.859,-30.273,0
34.484,-30.273,-23.926,-13.184,-14.160,NaN
34.486,-20.996,-9.766,-17.090,-13.672,0
34.490,-31.250,-33.203,-29.297,-28.809,0
34.494,-43.457,-52.246,-35.156,-34.180,0
34.498,-45.898,-48.340,-32.715,-34.180,NaN
34.502,-40.527,-35.156,-38.574,-37.598,0
34.506,-33.691,-20.996,-41.016,-32.227,NaN
34.509,-37.109,-24.902,-23.438,-30.762,0
34.513,-40.527,-29.297,-4.395,-44.434,NaN
34.517,-41.016,-16.602,-2.930,-51.758,0
34.521,-39.062,-19.531,-26.855,-44.434,0
34.525,-39.551,-30.273,-37.598,-36.621,0
34.529,-30.762,-23.438,-6.348,-31.250,NaN
34.531,-24.902,-35.645,-0.977,-36.133,0
34.535,-27.344,-33.203,-20.508,-40.527,0
34.539,-30.273,-3.418,-31.250,-42.969,0
34.543,-29.297,-5.859,-35.156,-38.574,0
34.547,-29.297,-31.738,-34.668,-42.969,NaN
34.551,-26.855,-37.598,-16.113,-44.434,0
34.554,-17.090,-48.340,19.531,-15.625,0
34.558,-26.367,-55.176,0.000,-19.531,0
34.562,-31.738,-18.066,-24.414,-30.762,0
34.566,-26.367,4.395,-11.230,-21.484,0
34.570,-32.227,-23.926,-17.578,-31.738,NaN
34.574,-41.016,-41.992,-43.457,-38.086,0
34.591,-39.551,-21.973,-34.668,-32.715,0
34.595,-38.086,0.977,-21.973,-34.668,NaN
34.599,-42.969,-13.672,-31.738,-43.457,0
34.603,-49.316,-27.344,-24.902,-51.758,0
34.607,-51.270,-24.414,-17.578,-50.781,0
34.611,-45.410,-40.527,-11.230,-46.875,NaN
34.614,-36.621,-38.574,-6.348,-43.457,0
34.618,-20.996,-35.156,-3.418,-30.273,0
34.622,-17.578,-41.992,-5.859,-20.996,0
34.626,-23.438,-28.809,-20.020,-17.090,0
34.630,-30.273,-12.207,-33.203,-20.508,NaN
34.634,-26.855,-8.301,-31.738,-21.484,0
34.636,-25.879,-20.996,-27.344,-28.809,0
34.640,-39.551,-18.555,-32.715,-44.922,NaN
34.644,-48.828,-15.137,-37.598,-48.828,0
34.648,-34.668,-18.066,-20.508,-35.645,0
34.652,-21.973,-14.648,1.465,-23.926,0
34.656,-16.602,-23.926,3.906,-22.949,0
34.659,-25.391,-38.574,-4.883,-25.391,NaN
34.663,-47.363,-42.480,-22.461,-34.668,0
34.667,-37.598,-33.691,-41.016,-23.438,0
34.671,-18.066,-16.602,-32.227,-10.742,0
34.675,-24.902,-17.578,-32.227,-24.414,NaN
34.679,-44.434,-13.184,-41.016,-43.945,0
34.680,-61.035,-5.371,-11.719,-54.199,NaN
34.684,-53.711,-10.254,12.207,-44.922,0
34.688,-41.016,-29.297,0.977,-45.898,0
34.692,-33.691,-33.203,-16.602,-50.781,0
34.696,-34.180,-20.020,-34.668,-39.551,NaN
34.700,-34.668,-33.691,-42.969,-29.297,0
34.703,-39.551,-50.293,-37.598,-33.203,0
34.707,-34.668,-44.434,-22.949,-30.273,0
34.711,-31.738,-34.180,-22.461,-33.691,0
34.715,-39.062,-24.902,-33.691,-47.363,NaN
34.719,-24.414,-7.812,-34.180,-38.574,0
34.723,-25.879,-20.020,-26.855,-38.574,0
34.726,-41.992,-43.945,-14.648,-55.176,NaN
34.730,-52.246,-38.086,-17.090,-65.918,0
34.734,-54.688,-27.344,-26.367,-65.918,0
34.738,-41.504,-14.648,-33.203,-48.828,NaN
34.742,-40.039,-24.414,-55.176,-47.363,0
34.746,-43.945,-57.617,-62.012,-49.805,0
34.749,-25.391,-41.016,-29.297,-36.133,NaN
34.753,-32.227,-12.695,-19.043,-43.457,0
34.757,-39.551,-14.648,-16.602,-45.410,0
34.761,-33.691,-15.625,-27.832,-42.480,0
34.765,-46.387,-28.320,-41.504,-55.176,0
34.769,-35.156,-22.461,-18.555,-43.457,NaN
34.770,-20.996,-14.160,-1.465,-29.785,0
34.774,-33.203,-31.250,-13.184,-46.875,NaN
34.778,-34.668,-38.574,-37.598,-55.176,0
34.782,-29.297,-54.199,-47.852,-47.363,0
34.786,-20.996,-49.805,-45.898,-38.574,0
34.790,-26.855,-30.273,-58.594,-50.781,NaN
34.793,-38.086,-22.461,-43.945,-59.082,0
34.797,-29.785,-13.184,-12.207,-48.340,0
34.801,-38.574,-10.254,-7.324,-55.176,0
34.805,-44.922,-24.414,-5.859,-59.082,0
34.809,-29.785,-30.273,4.883,-45.410,NaN
34.813,-13.672,-14.160,-10.742,-28.320,0
34.830,-24.902,-19.043,-39.551,-42.969,0
34.834,-24.414,-43.945,-32.715,-51.758,NaN
34.838,-6.348,-39.551,-31.738,-34.180,0
34.842,-2.930,-31.250,-40.039,-35.156,0
34.846,-26.855,-34.180,-57.617,-43.945,0
34.850,-48.340,-46.875,-61.523,-50.781,0
34.853,-42.480,-38.086,-23.438,-41.992,NaN
34.857,-39.062,-12.207,-11.719,-34.668,0
34.861,-41.992,-18.066,-13.672,-45.410,0
34.865,-42.480,-34.668,-8.789,-37.598,0
34.869,-39.062,-33.691,-18.555,-30.762,NaN
34.873,-33.691,-32.227,-32.227,-39.551,NaN
34.860,-19.043,-31.250,-25.879,-33.203,NaN
34.864,-3.906,-23.926,-21.484,-22.949,NaN
34.868,0.488,-21.484,-28.320,-17.090,NaN
34.872,-17.578,-22.461,-46.387,-26.367,0
34.876,-13.184,-21.484,-60.547,-20.020,0
34.880,-2.930,-33.691,-27.832,-9.277,0
34.883,-13.672,-35.156,-6.348,-16.602,NaN
34.887,-22.461,-23.926,-5.859,-30.762,0
34.891,-20.508,-9.277,-13.672,-38.086,NaN
34.895,-5.859,-8.301,-35.156,-22.949,0
34.899,-2.930,-21.484,-33.203,-12.207,0
34.903,-10.742,-15.137,-3.418,-17.578,NaN
34.905,-20.996,-13.672,-2.930,-33.203,0
34.909,-34.180,-34.668,-20.508,-45.898,NaN
34.913,-20.996,-37.109,-27.344,-28.320,0
34.917,-1.465,-42.969,-32.715,-16.602,NaN
34.921,-5.859,-31.250,-23.926,-20.996,0
34.925,-27.344,-14.648,-14.648,-32.715,0
34.928,-35.645,-25.879,-22.461,-41.992,0
34.932,-27.832,-7.324,-20.508,-36.133,NaN
34.936,-31.250,-10.742,-23.926,-44.922,0
34.940,-28.320,-32.227,-20.508,-47.852,0
34.944,-17.090,-10.742,-11.719,-38.574,NaN
34.948,-22.949,-14.160,-30.273,-49.805,0
34.965,-25.391,-32.227,-26.855,-58.594,0
34.969,-15.137,-38.574,-23.926,-46.875,0
34.973,-9.277,-41.504,-33.203,-30.762,0
34.977,-7.812,-39.062,-23.438,-30.762,0
34.981,-18.066,-46.387,-23.438,-40.039,0
34.985,-28.809,-33.203,-29.297,-43.945,NaN
34.988,-21.973,-17.090,-14.648,-38.086,0
34.992,-17.090,-19.531,-15.625,-41.504,0
34.996,-23.438,-24.902,-30.762,-46.875,0
35.000,-23.438,-37.109,-30.762,-41.016,NaN
35.004,-26.367,-53.711,-17.090,-41.016,0
35.008,-19.043,-36.621,-15.137,-35.645,0
35.010,-20.508,-28.320,-13.184,-35.645,NaN
35.014,-39.062,-27.832,-6.836,-42.480,0
35.018,-44.922,-18.555,-16.602,-50.293,0
35.022,-36.621,-20.508,-15.137,-47.852,0
35.026,-19.531,-19.531,-12.207,-31.738,0
35.030,-20.020,-23.438,-30.762,-32.227,NaN
35.033,-27.344,-18.555,-30.273,-41.992,0
35.037,-25.391,-19.531,1.465,-36.133,0
35.041,-30.762,-52.734,-4.883,-41.016,0
35.045,-37.109,-55.176,-30.762,-40.039,NaN
35.049,-31.738,-25.391,-44.434,-33.691,0
35.053,-32.715,-20.508,-37.598,-48.828,0
35.056,-39.551,-32.227,-20.020,-49.316,0
35.060,-37.598,-45.898,-25.879,-36.621,NaN
35.064,-32.227,-35.645,-34.180,-40.039,0
35.068,-34.668,-10.742,-23.438,-45.410,0
35.072,-41.992,-14.160,-17.578,-47.363,NaN
35.076,-23.926,-27.344,-24.414,-23.438,NaN
35.079,-12.695,-34.180,-35.645,-7.812,0
35.083,-30.273,-29.297,-35.156,-30.273,0
35.087,-39.551,-21.973,-16.602,-42.969,NaN
35.091,-42.480,-13.672,-21.973,-46.875,0
35.095,-47.852,-27.344,-51.270,-53.223,0
35.099,-45.898,-42.480,-42.480,-48.340,NaN
35.101,-43.945,-37.598,-23.926,-44.434,0
35.105,-49.316,-40.527,-26.367,-47.363,NaN
35.109,-31.738,-19.043,-16.602,-34.180,NaN
35.113,-27.344,-22.461,-23.926,-32.715,NaN
35.117,-37.598,-26.855,-28.320,-41.992,0
35.121,-29.297,-7.812,-3.906,-31.738,NaN
35.124,-26.855,-7.324,-4.395,-31.738,NaN
35.128,-27.344,-17.090,-30.273,-30.762,0
35.132,-44.434,-22.949,-38.574,-50.781,NaN
35.136,-56.152,-15.137,-19.531,-81.055,NaN
35.140,-41.992,-16.113,-16.602,-66.406,NaN
35.144,-37.109,-20.020,-28.809,-50.781,NaN
35.147,-46.875,-20.020,-41.504,-54.199,NaN
35.151,-50.781,-21.484,-38.574,-56.641,NaN
35.155,-32.227,-32.715,-30.762,-45.898,NaN
35.159,-24.414,-31.738,-58.594,-35.645,NaN
35.163,-37.109,-28.320,-69.824,-49.316,NaN
35.167,-41.016,-12.207,-46.387,-59.570,NaN
35.170,-46.875,9.277,-37.109,-61.035,NaN
35.174,-38.086,-0.977,-37.109,-51.270,0
35.178,-42.480,-3.418,-29.297,-61.035,NaN
35.182,-63.965,4.395,-35.645,-81.055,NaN
35.186,-57.617,-1.465,-52.734,-67.871,NaN
35.190,-32.715,4.883,-45.898,-47.363,NaN
35.191,-32.715,1.465,-44.922,-50.293,NaN
35.195,-44.434,-23.438,-61.523,-62.500,NaN
35.199,-42.480,-28.809,-49.805,-63.477,0
35.203,-41.016,-28.320,-37.109,-55.176,NaN
35.207,-35.645,-46.875,-38.574,-48.340,NaN
35.211,-27.344,-26.855,-26.855,-35.645,0
35.214,-24.902,6.836,-29.785,-20.508,NaN
35.218,-32.227,8.301,-37.109,-27.832,NaN
35.222,-41.504,-6.348,-35.645,-37.109,NaN
35.226,-44.922,-25.879,-43.945,-33.691,0
35.230,-45.410,-22.461,-59.570,-39.062,0
35.234,-54.688,-11.230,-42.969,-52.246,0
35.236,-57.617,-14.648,-10.742,-54.199,NaN
35.240,-47.852,-13.184,-7.324,-48.828,0
35.244,-36.621,-21.484,-12.695,-36.133,NaN
35.248,-31.738,-20.508,-17.578,-23.438,0
35.252,-31.250,-9.277,-41.504,-30.273,0
35.256,-20.020,-15.137,-39.062,-32.227,NaN
35.259,-21.973,-13.184,-19.531,-33.691,0
35.263,-30.273,-18.066,-29.297,-41.504,NaN
35.267,-22.949,-25.391,-41.016,-39.062,NaN
35.271,-26.367,-6.348,-38.574,-33.203,NaN
35.275,-35.645,-12.695,-23.926,-29.297,NaN
35.279,-44.434,-37.109,-18.555,-41.016,0
35.295,-31.738,-23.438,-18.555,-34.668,0
35.299,-21.973,-15.625,-20.508,-27.344,0
35.303,-33.203,-23.438,-24.414,-37.598,0
35.307,-30.762,-15.137,-21.484,-33.203,NaN
35.311,-34.180,-22.949,-30.762,-47.363,0
35.315,-48.340,-22.949,-30.273,-52.246,0
35.318,-45.898,-29.785,-33.203,-44.434,0
35.322,-31.250,-47.363,-47.852,-41.992,NaN
35.326,-33.691,-35.645,-42.969,-43.457,0
35.330,-32.227,-13.672,-14.648,-40.039,0
35.334,-28.320,-22.949,-7.324,-40.527,0
35.338,-29.297,-23.438,-16.113,-45.410,NaN
35.340,-32.715,-24.414,-23.438,-49.316,0
35.344,-14.160,-20.508,-19.043,-35.156,0
35.348,3.418,-9.766,-30.273,-20.020,0
35.352,0.488,-7.324,-29.785,-23.926,NaN
35.356,-13.672,-21.484,-12.695,-37.598,0
35.360,-24.414,-41.504,-36.621,-46.875,0
35.363,-18.555,-22.461,-41.016,-41.504,0
35.367,-22.461,-13.184,-25.391,-47.852,NaN
35.371,-27.832,-34.668,-20.020,-44.434,0
35.375,-15.625,-35.645,-13.672,-24.414,0
35.379,-17.090,-23.438,-11.719,-28.809,0
35.383,-21.484,-31.250,0.488,-37.109,NaN
35.385,-21.973,-41.992,-10.742,-30.273,0
35.389,-29.785,-31.250,-55.664,-38.574,0
35.393,-34.668,-26.855,-58.594,-46.387,0
35.397,-35.645,-16.602,-31.250,-47.852,NaN
35.401,-22.461,-5.859,-18.066,-40.527,0
35.405,-24.902,-15.625,-13.184,-34.668,0
35.408,-40.039,-30.762,-22.949,-44.434,0
35.412,-34.668,-38.574,-19.531,-41.016,0
35.416,-27.344,-40.527,-11.719,-33.691,NaN
35.420,-25.879,-33.691,-27.344,-39.062,0
35.424,-18.555,-38.574,-28.809,-33.691,0
35.428,-16.113,-61.523,-12.695,-33.691,0
35.430,-21.973,-35.156,-31.250,-37.109,NaN
35.434,-27.344,7.324,-34.668,-32.715,0
35.438,-28.320,-19.531,-36.133,-40.527,0
35.442,-28.809,-50.293,-47.852,-44.434,0
35.446,-31.738,-37.109,-18.066,-39.062,NaN
35.450,-27.832,-40.527,-0.488,-40.527,0
35.453,-34.668,-42.969,-13.672,-52.246,0
35.457,-37.598,-23.438,-19.043,-50.293,NaN
35.461,-20.020,-18.555,-7.812,-27.832,0
35.465,-29.297,-17.090,-7.324,-37.598,0
35.469,-51.758,-15.625,-10.254,-63.477,0
35.473,-31.250,-36.133,-22.949,-40.039,0
35.476,-14.648,-33.203,-38.574,-21.484,NaN
35.480,-27.832,-13.184,-42.480,-41.504,0
35.484,-30.273,-4.395,-45.410,-54.688,0
35.488,-35.156,-8.301,-20.508,-63.965,0
35.492,-44.434,-26.855,-0.488,-67.871,NaN
35.496,-48.828,-29.297,-22.949,-74.219,0
35.499,-44.922,-15.625,-44.434,-73.242,0
35.503,-42.969,-27.832,-42.969,-57.617,0
35.507,-39.062,-37.109,-41.992,-46.875,0
35.511,-37.598,-27.344,-52.246,-57.129,NaN
35.515,-28.320,-28.809,-52.734,-49.316,0
35.519,-16.113,-26.855,-42.480,-30.273,0
35.521,-23.926,-4.883,-24.902,-41.016,NaN
35.525,-35.645,-21.973,-18.555,-49.805,0
35.529,-41.016,-35.645,-17.090,-56.152,0
35.533,-32.227,-15.625,-10.254,-51.758,0
35.537,-31.250,-31.738,-24.414,-54.199,0
35.541,-24.414,-37.598,-27.344,-54.688,NaN
35.544,-24.414,-15.137,-23.926,-51.270,0
35.548,-39.062,-14.160,-42.480,-52.734,0
35.552,-42.480,-13.184,-41.992,-58.105,0
35.556,-28.320,-14.160,-30.273,-55.176,0
35.560,-13.184,-22.461,-36.621,-39.062,0
35.564,-24.414,-34.180,-58.105,-46.875,NaN
35.565,-29.785,-40.527,-48.828,-49.805,0
35.569,-11.719,-23.438,-14.160,-34.668,0
35.573,-19.043,-26.855,-17.578,-38.574,NaN
35.577,-35.156,-27.344,-29.297,-44.434,0
35.581,-35.645,-19.531,-28.809,-47.852,0
35.585,-24.902,-16.113,-11.230,-45.410,0
35.588,-26.855,-12.695,-7.324,-41.992,0
35.592,-29.785,-3.418,-20.996,-38.086,NaN
35.596,-35.645,-17.090,-44.922,-46.387,0
35.600,-31.738,-56.152,-68.359,-44.434,0
35.604,-25.391,-63.477,-60.059,-29.785,0
35.608,-43.945,-43.457,-39.551,-41.504,NaN
35.610,-37.598,-10.742,-14.648,-39.062,0
35.614,-19.043,-4.883,12.695,-30.762,0
35.618,-15.137,-17.090,21.973,-26.367,NaN
35.622,-30.762,-25.391,-2.930,-29.785,0
35.626,-46.875,-23.438,-20.996,-40.039,0
35.630,-47.363,-14.648,-27.344,-35.156,NaN
35.633,-48.340,-23.926,-33.691,-33.203,0
35.637,-46.875,-20.508,-20.508,-35.645,NaN
35.641,-29.297,-17.090,-29.785,-32.715,0
35.645,-28.809,-22.461,-42.480,-34.668,0
35.649,-40.039,-20.996,-37.598,-43.945,0
35.653,-40.527,-25.391,-35.156,-46.387,NaN
35.656,-35.645,-34.668,-17.090,-41.992,0
35.660,-32.227,-26.855,-13.672,-36.621,NaN
35.664,-35.156,-16.113,-17.090,-30.273,0
35.668,-40.527,-27.832,-9.766,-27.344,0
35.672,-60.547,-47.363,-32.715,-51.758,NaN
35.676,-66.406,-48.340,-39.062,-63.477,0
35.679,-45.410,-30.273,-10.254,-38.574,NaN
35.683,-44.434,-24.414,-10.742,-38.574,0
35.687,-50.293,-15.137,-34.180,-48.828,0
35.691,-40.039,-15.137,-29.785,-36.133,0
35.695,-38.574,-31.738,-33.203,-37.109,0
35.699,-41.016,-20.020,-24.414,-40.527,0
35.715,-38.086,-20.020,-2.441,-38.574,0
35.719,-33.691,-34.180,-0.977,-33.691,0
35.723,-30.762,-24.902,-10.742,-29.297,0
35.727,-38.086,-27.344,-45.410,-45.898,NaN
35.731,-36.621,-42.969,-55.664,-40.527,0
35.735,-31.738,-33.691,-37.109,-26.855,0
35.738,-39.551,-20.996,-24.414,-35.645,0
35.742,-41.016,-33.203,-19.531,-41.016,0
35.746,-33.691,-42.969,-48.340,-38.086,0
35.750,-2.930,-16.113,-55.176,-12.695,NaN
35.754,-9.766,-8.301,-28.809,-19.531,0
35.758,-52.246,-11.719,-5.371,-53.223,0
35.760,-52.246,-10.742,11.230,-48.340,0
35.764,-40.527,-33.691,-11.719,-38.574,NaN
35.768,-55.176,-52.246,-31.738,-46.875,0
35.772,-71.289,-57.617,-24.902,-60.059,0
35.776,-68.848,-51.758,-14.648,-63.477,0
35.780,-65.918,-50.781,-17.578,-53.223,0
35.783,-59.082,-55.176,-22.949,-42.480,0
35.787,-61.523,-62.012,-20.020,-48.340,0
35.791,-78.613,-78.613,-19.043,-58.105,NaN
35.795,-87.402,-71.777,-6.836,-61.035,0
35.799,-90.820,-53.711,-0.488,-61.523,0
35.803,-84.473,-63.477,17.090,-51.270,0
35.805,-81.055,-75.195,32.715,-42.969,NaN
35.809,-94.727,-48.340,12.207,-51.270,0
35.813,-104.980,-40.039,-13.184,-62.012,0
35.817,-96.680,-46.387,-17.578,-56.152,NaN
35.821,-77.637,-50.781,-24.902,-44.922,0
35.825,-59.082,-62.988,-42.480,-36.621,0
35.828,-52.734,-69.824,-50.293,-31.250,0
35.832,-51.758,-77.637,-27.832,-27.832,NaN
35.836,-53.711,-68.359,3.418,-29.297,0
35.840,-52.734,-37.598,6.836,-24.414,0
35.844,-41.992,-23.438,6.348,-17.578,NaN
35.848,-40.039,-33.203,10.742,-22.949,0
35.850,-39.062,-49.805,-0.488,-27.832,0
35.854,-25.879,-32.715,-6.836,-23.438,NaN
35.858,-27.344,-17.578,-28.809,-32.715,0
35.862,-37.109,-40.527,-52.734,-40.039,NaN
35.866,-40.039,-57.129,-25.879,-35.156,0
35.870,-45.410,-65.918,8.301,-43.457,0
35.873,-32.715,-46.387,6.348,-34.668,0
35.877,-21.973,-8.789,-8.301,-19.531,0
35.881,-23.926,-4.883,-5.371,-20.020,NaN
35.885,-32.715,-30.273,-4.395,-35.156,0
35.889,-41.504,-47.363,-18.555,-48.828,0
35.893,-38.574,-53.711,-13.672,-41.504,0
35.895,-45.898,-48.340,-16.113,-41.016,NaN
35.899,-51.758,-21.973,-21.484,-49.316,0
35.903,-53.223,-21.973,-16.602,-47.363,0
35.907,-50.293,-57.617,-17.090,-40.039,0
35.911,-27.832,-48.828,-19.043,-26.367,0
35.915,-22.461,-16.602,-35.645,-26.367,NaN
35.918,-17.578,-14.160,-46.387,-16.602,0
35.922,-20.996,-16.113,-33.203,-8.301,0
35.926,-42.969,-40.527,-21.973,-28.320,0
35.930,-47.852,-54.688,-15.137,-41.016,NaN
35.934,-48.828,-32.715,-10.742,-52.246,0
35.938,-44.434,-11.230,-23.438,-50.781,0
35.941,-46.875,-29.297,-33.203,-36.133,0
35.945,-48.828,-52.734,-30.273,-35.156,NaN
35.949,-42.969,-31.250,-34.668,-34.180,0
35.953,-36.621,-21.973,-27.832,-26.367,0
35.957,-33.691,-43.945,-33.203,-26.367,0
35.961,-39.062,-48.340,-43.457,-31.738,0
35.964,-38.086,-18.066,-14.648,-27.832,0
35.968,-34.180,7.812,3.906,-24.902,NaN
35.972,-42.480,0.977,-7.324,-37.109,0
35.976,-52.734,-18.066,-25.879,-51.758,0
35.980,-54.199,-24.414,-36.133,-54.199,0
35.984,-36.621,-29.785,-41.016,-38.086,NaN
35.985,-23.926,-48.828,-42.969,-27.832,0
35.989,-32.227,-57.617,-46.875,-33.691,0
35.993,-37.109,-49.316,-42.480,-25.879,NaN
35.997,-35.645,-42.480,-13.184,-16.602,0
36.001,-38.086,-32.227,-0.977,-28.320,NaN
36.005,-38.574,-24.902,-8.789,-38.574,0
36.008,-28.809,-12.695,-10.742,-29.297,NaN
36.012,-30.273,-6.836,-11.230,-26.367,0
36.016,-47.363,-24.414,-18.066,-43.457,0
36.020,-47.852,-29.785,-20.508,-41.504,0
36.024,-40.039,-28.809,-34.180,-41.016,NaN
36.028,-39.062,-32.715,-60.547,-41.992,0
36.030,-27.344,-15.137,-43.945,-37.109,NaN
36.034,-27.832,-26.855,-14.648,-35.156,0
36.038,-38.086,-62.012,-3.906,-28.320,0
36.042,-29.785,-37.598,8.301,-29.297,0
36.046,-12.207,-2.930,6.836,-24.414,0
36.050,-19.531,-14.160,-16.602,-24.902,NaN
36.053,-34.668,-22.949,-40.527,-36.621,0
36.057,-39.551,-30.762,-41.504,-41.992,0
36.061,-33.203,-40.039,-39.062,-39.551,0
36.065,-41.504,-26.855,-52.734,-51.270,0
36.069,-57.617,-8.789,-50.781,-63.477,0
36.073,-49.805,-14.648,-40.039,-62.012,0
36.091,-38.574,-28.809,-30.762,-60.059,0
36.095,-37.598,-25.391,-2.930,-46.875,0
36.099,-31.250,-11.230,-5.859,-36.133,0
36.103,-34.668,-0.977,-19.531,-40.527,NaN
36.107,-38.086,1.465,-29.297,-45.410,0
36.111,-37.109,-21.484,-41.016,-44.922,0
36.114,-29.297,-55.176,-36.133,-35.156,0
36.118,-21.484,-36.133,-24.414,-38.086,0
36.122,-50.293,-12.695,-20.996,-68.848,0
36.126,-75.195,-22.949,-40.527,-87.891,0
36.130,-64.941,-16.602,-40.039,-81.055,NaN
36.134,-51.758,-7.324,-13.184,-75.195,0
36.135,-58.594,-12.695,-19.531,-68.848,0
36.139,-68.359,-17.578,-27.344,-69.824,NaN
36.143,-74.707,-29.785,-10.254,-82.031,0
36.147,-82.031,-39.551,-9.766,-83.984,0
36.151,-92.773,-39.551,-22.461,-88.379,0
36.155,-97.656,-26.367,-14.160,-98.145,0
36.158,-97.656,-10.742,-18.066,-108.398,NaN
36.162,-111.816,-31.738,-34.180,-123.047,0
36.166,-122.559,-44.922,-17.578,-125.000,0
36.170,-115.234,-29.785,-3.418,-117.188,0
36.174,-122.559,-28.809,-20.020,-134.277,0
36.178,-133.789,-13.184,-25.391,-143.066,NaN
36.180,-153.809,-2.441,-21.484,-148.438,0
36.184,-164.551,-8.301,-5.371,-156.738,0
36.188,-146.484,4.883,14.160,-152.832,NaN
36.192,-143.555,11.230,3.906,-148.926,0
36.196,-151.855,-13.184,-6.348,-149.902,0
36.200,-147.461,-21.973,10.254,-155.762,0
36.203,-147.461,-13.672,16.602,-153.320,NaN
36.207,-156.250,-20.996,-7.812,-157.715,0
36.211,-159.668,-17.578,-4.883,-165.527,0
36.215,-145.508,-15.625,-1.465,-157.715,NaN
36.219,-129.395,-2.930,-2.441,-145.020,0
36.223,-130.859,0.488,18.066,-144.043,0
36.225,-146.973,-8.301,5.371,-156.250,NaN
36.229,-149.902,-21.484,-16.602,-163.574,0
36.233,-137.695,-41.016,3.418,-152.832,0
36.237,-136.230,-38.574,17.578,-137.207,0
36.241,-130.371,-20.508,17.090,-133.301,NaN
36.245,-110.840,-12.207,5.859,-122.559,0
36.248,-104.980,-13.184,-10.742,-113.281,0
36.252,-123.535,-12.695,-3.906,-128.906,0
36.256,-138.184,-1.465,12.695,-135.254,0
36.260,-135.254,2.441,24.902,-133.789,0
36.264,-121.094,-20.996,31.738,-133.789,NaN
36.268,-121.094,-22.949,16.113,-127.441,0
36.270,-128.418,-9.277,-17.578,-123.535,0
36.274,-132.324,-19.531,-16.602,-130.859,0
36.278,-131.836,-33.691,13.184,-129.883,NaN
36.282,-118.652,-27.344,16.602,-118.164,0
36.286,-110.840,-14.648,18.066,-113.281,0
36.290,-105.957,-15.137,31.738,-104.980,0
36.293,-103.516,-26.367,17.578,-106.934,0
36.297,-97.656,-42.480,-0.977,-103.027,0
36.301,-83.008,-27.832,-8.789,-85.938,NaN
36.305,-78.613,-6.836,-20.508,-78.613,0
36.309,-79.102,-20.996,-21.484,-74.707,0
36.313,-61.523,-37.109,-19.043,-65.430,0
36.316,-42.969,-31.738,-20.508,-50.781,NaN
36.320,-47.852,-35.645,-23.438,-54.688,0
